fdc_id,data_type,description
1170810,branded_food,Fruity Lucky Charms Cereal
1170811,branded_food,Rice Chex Cereal
1170827,branded_food,Honey Nut Chex Cereal
1170828,branded_food,Honey Nut Chex Cereal 2 Pack
1170829,branded_food,Honey Nut Chex Cereal
1170830,branded_food,Lucky Charms Cereal
1170831,branded_food,Kix Cereal
1170832,branded_food,Trix Cereal
1170833,branded_food,Rice Chex Cereal
1170835,branded_food,Cocoa Puffs Cereal
1170836,branded_food,Honey Kix Cereal
1170837,branded_food,Fruity Lucky Charms Cereal
1170952,branded_food,LOWFAT GRANOLA CEREAL WITH ALMOND
1171282,branded_food,EXTRA RAISIN BRAIN CEREAL
1171283,branded_food,CORN FLAKES CEREAL
1171292,branded_food,"WHITE ROSE, CEREAL TOASTED OATS"
1171293,branded_food,"WHITE ROSE, FROSTED FLAKES SWEETENED CEREAL"
1171297,branded_food,FLAKES & CLUSTERS CEREAL
1171344,branded_food,"H-E-B, RAISIN BRAN CEREAL"
1171390,branded_food,"HARRIS TEETER, SHREDDED WHEAT CEREAL"
1171402,branded_food,TOASTED OATS CEREAL
1171611,branded_food,"CLOVER VALLEY, SWEETENED MULTI-GRAIN CEREAL, FRUITY HOOPS"
1171681,branded_food,FROSTED OAT CEREAL BITES WITH MARSHMALLOWS
1171704,branded_food,"BITE SITE FROSTED SHREDDED WHEAT, CEREAL"
1171707,branded_food,COCOA BITES SWEETENED RICE CEREAL WITH REAL COCOA
1171784,branded_food,TOASTED OATS CEREAL
1171785,branded_food,TOASTED CRISPY RICE CEREAL
1171786,branded_food,FROSTED FLAKES SWEETENED CORN CEREAL
1171835,branded_food,FROSTED SHREDDED LIGHTLY SWEETENED WHOLE WHEAT CEREAL
1171906,branded_food,"HARRIS TEETER, HIGH FIBER CEREAL"
1171940,branded_food,"HARRIS TEETER, TOASTED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS"
1172006,branded_food,"WEIS, CRUNCHY PUFFED WHEAT CEREAL"
1172007,branded_food,"WEIS, WHEAT BRAN FLAKES, WHOLE GRAIN WHEAT CEREAL WITH BRAN"
1172008,branded_food,"WEIS, CHOCOLATE TOASTED CORN & OATS CEREAL"
1172009,branded_food,"WEIS, COCOA CRUNCHIES, SWEETENED CORN CEREAL"
1172010,branded_food,"WEIS QUALITY, TOASTED RICE CEREAL"
1172012,branded_food,"CRISPY HEXAGONS CRISPY CORN & RICE CEREAL, CRISPY HEXAGONS"
1172013,branded_food,"TOASTED OATS TOASTED WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1172015,branded_food,"ARROWHEAD MILLS, ORGANIC PUFFED KAMUT CEREAL"
1172016,branded_food,"ARROWHEAD MILLS, WHOLE GRAIN PUFFED MILLET CEREAL"
1172018,branded_food,"POST, HONEY BUNCHES OF OATS, FRUIT BLENDS CEREAL, PEACH FLAKES, RASPBERRY GRANOLA CLUSTERS"
1172031,branded_food,"WEIS, FROSTED FLAKES SWEETENED CORN CEREAL"
1172032,branded_food,"WEIS, TASTED CRISP RICE CEREAL"
1172033,branded_food,"FROSTED FRUITO'S, SWEETENED MULTI-GRAIN CEREAL WITH NATURAL FRUIT FLAVORS"
1172034,branded_food,"WEIS, MARSHMALLOW TREASURES, FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS"
1172035,branded_food,"WEIS, KOO-KIES!, SWEETENED CORN CEREAL, WITH NATURAL AND ARTIFICIAL FLAVORS"
1172036,branded_food,"WEIS, APPLE DAPPLES, SWEETENED MULTI-GRAIN CEREAL"
1172037,branded_food,PB COCOA SPHERES SWEETENED CRUNCHY CORN CEREAL
1172038,branded_food,"STRAWBERRY CREAM FROSTED SHREDDED WHEAT LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, STRAWBERRY CREAM FROSTED SHREDDED WHEAT"
1172039,branded_food,"WEIS, SHREDDED WHEAT, BITE SIZE, 100% NATURAL WHOLE GRAIN CEREAL"
1172040,branded_food,HONEY GRAHAM CEREAL
1172041,branded_food,"WEIS, BITE SIZE OVEN TOASTED CORN BISCUIT CEREAL"
1172126,branded_food,FRUIT & GRAIN CEREAL BARS
1172141,branded_food,"SMART SELECTIONS, LOW FAT GRANOLA CEREAL WITH RAISINS"
1172143,branded_food,"NATURE'S CRUNCH, RAISIN BRAN CEREAL"
1172214,branded_food,"KIGGINS, TOASTED CORN FLAKES CEREAL"
1172217,branded_food,OATS & MORE WITH HONEY CEREAL
1172218,branded_food,OATS & MORE WITH ALMONDS CEREAL
1172223,branded_food,TOASTED RICE CEREAL
1172259,branded_food,FROSTED WHOLE GRAIN OAT CEREAL WITH LUNAR MARSHMALLOWS
1172261,branded_food,"KIGGINS, YUKON GOLD, SWEETENED POPPED-CORN CEREAL"
1172262,branded_food,SWEETENED CORN & OAT CEREAL
1172263,branded_food,"SAVE-A-LOT, CRUNCH CEREAL, CHOCOLATE CHIP"
1172270,branded_food,SWEETENED PUFFED WHEAT CEREAL
1172282,branded_food,"COCOA DIAMONDS, SWEETENED RICE CEREAL"
1172283,branded_food,"APPLE BOBBERS, SWEETENED MULTI-GRAIN CEREAL, APPLE + CINNAMON"
1172317,branded_food,"GREAT VALUE, CORN FLAKES CEREAL"
1172431,branded_food,"YOCRUNCH, CEREAL BOWL, 1% MILKFAT YOGURT WITH KELLOGG'S FROSTED FLAKES, VANILLA"
1172513,branded_food,"POST, GREAT GRAINS, WHOLE GRAIN CEREAL DIGESTIVE BLEND, VANILLA GRAHAM"
1172531,branded_food,"SWEETENED RICE CEREAL, SWEETENED RICE CEREAL"
1172563,branded_food,"GREAT VALUE, MULTI-GRAIN FLAKES CEREAL"
1172584,branded_food,"GREAT VALUE, AWAKE, CRUNCHY RICE & WHEAT FLAKES WITH STRAWBERRIES CEREAL, STRAWBERRY"
1172655,branded_food,"NATURE'S PLACE, ORGANIC PEANUT BUTTER DOTS CEREAL"
1172709,branded_food,"MAPLE BROWN SUGAR WALNUT INSTANT TO-GO HOT CEREAL, MAPLE BROWN SUGAR WALNUT"
1172713,branded_food,"CINNA-APPLE WALNUT INSTANT HOT CEREAL, CINNA-APPLE WALNUT"
1172715,branded_food,"MIXED BERRY WITH ALMONDS INSTANT TO-GO HOT CEREAL, MIXED BERRY WITH ALMONDS"
1172767,branded_food,"PEACE CEREAL, HONEY FLAX GRANOLA"
1173222,branded_food,MONTANA'S HOT CEREAL
1173550,branded_food,RAISIN BRAN CEREAL
1173844,branded_food,LIGHTLY SWEETENED CORN & WHOLE WHEAT FLAKE CEREAL WITH GRANOLA AND ALMOND SLICES
1173845,branded_food,SWEETENED CORN FLAKE CEREAL
1173902,branded_food,TOASTED CORN CEREAL
1173944,branded_food,"WESTERN FAMILY, 100% NATURAL OATMEAL, 100% WHOLE GRAIN CEREAL"
1173952,branded_food,"HARRIS TEETER, MAGIC STARS, SWEETENED OAT CEREAL WITH MARSHMALLOWS CEREAL"
1173953,branded_food,"HARRIS TEETER, LEANWAY CRUNCH, HIGH FIBER CEREAL"
1173959,branded_food,"HARRIS TEETER, FRUITY FLAVORS CEREAL"
1174134,branded_food,WHOLE WHEAT AND RICE CEREAL
1174135,branded_food,"WEIS QUALITY, CINNI-MINI CRUNCH, SWEETENED WHEAT AND RICE CEREAL WITH CINNAMON"
1174136,branded_food,"WEIS QUALITY, CONFETTI CRISP, NATURALLY FLAVORED SWEETENED RICE CEREAL"
1174137,branded_food,"WEIS QUALITY, CRISP CRUNCH & BERRY BITS, SWEETENED CORN & OAT CEREAL"
1174138,branded_food,CRISP CRUNCH SWEETENED MULTI-GRAIN CEREAL
1174382,branded_food,"KEY FOOD, RAISIN BRAN CEREAL"
1174383,branded_food,"KEY FOOD, CRISP RICE CEREAL"
1174386,branded_food,"KEY FOOD, FROSTED SHREDDED WHEAT BITE SIZE CEREAL"
1174387,branded_food,"KEY FOOD, BUNCH O' CINNAMON SQUARES CEREAL"
1174388,branded_food,"KEY FOOD, TOASTED OATS CEREAL"
1174389,branded_food,"KEY FOOD, HONEY NUT TOASTED OATS CEREAL"
1174390,branded_food,CRISPY WHEAT & RICE FLAKES CEREAL
1174391,branded_food,WHEAT BRAN FLAX FLAKES CEREAL
1174401,branded_food,"POST, CEREAL, APPLE, APPLE"
1174402,branded_food,"POST, HONEY BUNCHES OF OATS, FRUIT BLENDS CEREAL, BANANA BLUEBERRY"
1174471,branded_food,"CHAI SPICE FLAVORED ORGANIC MULTIGRAIN HOT CEREAL WITH FLAX & QUINOA, CHAI SPICE"
1174476,branded_food,MULTIGRAIN HOT CEREAL
1174535,branded_food,SWEETENED MULTI-GRAIN CEREAL
1174595,branded_food,ORGANIC WHOLE GRAIN HOT CEREAL WITH FLAXSEED
1174596,branded_food,"CEREAL, FIBER TWIGS, GRAHAMS & HONEY PUFFS, FIBER TWIGS, GRAHAMS & HONEY PUFFS"
1174597,branded_food,"CEREAL, MULTIGRAIN CLUSTERS, WITH HONEY ALMOND FLAX"
1174598,branded_food,MULTIGRAIN CLUSTERS CEREAL
1174615,branded_food,"SCRUNCHY, SWEETENED CORN CEREAL, COCOA TREATS, COCOA TREATS"
1174616,branded_food,"OAT CLUSTERS WITH ALMONDS, MULTI-GRAIN CEREAL, HONEY, HONEY"
1174617,branded_food,"SHOPRITE, CRISPY RICE SQUARES CEREAL"
1174618,branded_food,"HONEY NUT TOASTED OATS SWEETENED OAT CEREAL WITH REAL HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT TOASTED OATS"
1174619,branded_food,"SCRUNCHY, FRUITY FLOATS, SWEETENED MULTI-GRAIN CEREAL, ORANGE, LEMON, CHERRY, LIME & BERRY, ORANGE, LEMON, CHERRY, LIME & BERRY"
1174620,branded_food,"TOASTED CORN CEREAL WITH HONEY & NATURAL ALMOND, CRISPY HONEY NUT, CRISPY HONEY NUT"
1174621,branded_food,"SCRUNCHY, SWEETENED CEREAL, MINI COOKIE BITES, MINI COOKIE BITES"
1174659,branded_food,ORGANIC SUPERFOOD OAT-BASED CEREAL
1174660,branded_food,SUPERFOOD CEREAL
1174691,branded_food,"CINNI-MINI CRUNCH, SWEETENED WHEAT AND RICE CEREAL"
1174697,branded_food,SHREDDED WHEAT WHOLE GRAIN WHEAT CEREAL
1174698,branded_food,"TOASTED MULTI-GRAIN CEREAL, HONEY OATS & FLAKES WITH STRAWBERRIES"
1175001,branded_food,"EARTHLY CHOICE, CHIA GOODNESS, SUPERFOOD CEREAL, CHOCOLATE ALMOND"
1175739,branded_food,"CINNAMON MORNING OAT CRUNCH CEREAL, CINNAMON"
1175743,branded_food,"HONEY & OATS TOASTED MULTI-GRAIN CEREAL WITH HONEY OAT CLUSTERS, HONEY & OATS"
1175747,branded_food,"OATS & HONEY WITH STRAWBERRIES TOASTED MULTIGRAIN CEREAL WITH HONEY OAT CLUSTERS, OATS & HONEY WITH STRAWBERRIES"
1175748,branded_food,"FRUIT FRENZY SWEETENED MULTI-GRAIN CEREAL, FRUIT FRENZY"
1175749,branded_food,"HONEY & OATS WITH ALMONDS TOASTED MULTI-GRAIN CEREAL WITH ALMONDS & HONEY OAT CLUSTERS, HONEY & OATS WITH ALMONDS"
1175750,branded_food,"APPLE LOONS SWEETENED MULTI-GRAIN CEREAL, APPLE LOONS"
1175751,branded_food,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1175752,branded_food,"FOOD CLUB, RICE SQUARES TOASTED RICE CEREAL"
1175756,branded_food,"SWEETENED CORN & OAT CEREAL WITH MARSHMALLOWS, SWEETENED CORN & OAT CEREAL WITH MARSHMALLOWS"
1175865,branded_food,"SWEETENED WHEATFULS LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, SWEETENED WHEATFULS"
1175874,branded_food,"FULL CIRCLE, GO RIGHT MEDLEY, HIGH FIBER MULTIGRAIN CEREAL"
1175932,branded_food,"FOOD CLUB, RAISIN BRAN CEREAL"
1175933,branded_food,"FOOD CLUB, TOASTED OATS, TOASTED WHOLE GRAIN OAT CEREAL, ORIGINAL"
1175934,branded_food,"CORN FLAKES TOASTED FLAKES OF CORN CEREAL, CORN FLAKES"
1176453,branded_food,"CINNAMON CRUNCH SNACKIMALS CEREAL, CINNAMON CRUNCH"
1176454,branded_food,"PEANUT BUTTER & CHOCOLATE CEREAL, PEANUT BUTTER & CHOCOLATE"
1176458,branded_food,"SHOPRITE, RAISIN BRAN CEREAL"
1176460,branded_food,WHOLE GRAIN STEEL CUT OATS CEREAL
1176851,branded_food,"RAISIN BRAN CEREAL, RAISIN BRAN"
1176885,branded_food,"HONEY NUT TOASTED OATS SWEETENED TOASTED OAT CEREAL WITH REAL HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT TOASTED OATS"
1176930,branded_food,"DUNKSTERS SWEET & CRUNCHY CORN CEREAL, DUNKSTERS"
1177079,branded_food,"WEETABIX, CRISPY FLAKES CEREAL"
1177080,branded_food,WHOLE GRAIN TOASTED OAT CEREAL
1177081,branded_food,"SHOPRITE, TOASTED WHOLE GRAIN OAT CEREAL"
1177294,branded_food,"SHOPRITE, NATURAL WHEAT & BARLEY NUGGETS CRUNCHY CEREAL"
1177295,branded_food,"HONEY OAT CLUSTERS MULTI-GRAIN CEREAL, HONEY"
1177297,branded_food,"RAISIN BRAN CEREAL, RAISIN BRAN"
1177298,branded_food,"SHOPRITE, CRISP CORN & RICE CEREAL"
1177299,branded_food,"SHOPRITE, CORN SQUARES, CRISPY TOASTED CORN CEREAL"
1177300,branded_food,CORN FLAKES CEREAL
1177301,branded_food,"SHOPRITE, CORN FLAKES CEREAL"
1177306,branded_food,"SHOPRITE, TOASTED WHOLE GRAIN OAT CEREAL"
1177344,branded_food,"WEIS QUALITY, CRUNCHY PUFFED RICE CEREAL"
1177365,branded_food,"WEIS QUALITY, SIMPLE LIVING, WHOLE GRAIN OAT CEREAL WITH CINNAMON, CINNAMON, CINNAMON"
1177366,branded_food,"WHEAT FLAKES CRISPY WHOLE WHEAT CEREAL, WHEAT FLAKES"
1177367,branded_food,"APPLE CINNAMON TOASTED OATS SWEETENED TOASTED OAT CEREAL, APPLE CINNAMON TOASTED OATS"
1177370,branded_food,SHREDDED WHEAT CEREAL
1177371,branded_food,"WEIS QUALITY, OATS & MORE, TOASTED MULTI-GRAIN CEREAL WITH HONEY OAT CLUSTER"
1177424,branded_food,"ARROWHEAD MILLS, PUFFED WHEAT CEREAL"
1177425,branded_food,NATURAL PUFFED RICE CEREAL
1177488,branded_food,"PEACE CEREAL, ORGANIC FLAKES & CLUSTERS, COCONUT CHIA ALMOND"
1177489,branded_food,"PEACE CEREAL, ORGANIC FLAKES & CLUSTERS, BLUEBERRY WALNUT"
1177490,branded_food,"PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT"
1177491,branded_food,"PEACE CEREAL, LOW FAT CLUSTERS & FLAKES, WILD BERRY"
1177492,branded_food,"PEACE CEREAL, CLUSTERS & FLAKES, MAPLE PECAN"
1177493,branded_food,"PEACE CEREAL, HEARTY RAISIN BRAN CLUSTERS & FLAKES"
1177495,branded_food,"ARROWHEAD MILLS, SHREDDED WHEAT, BITE SIZE CEREAL"
1177499,branded_food,"HEALTH VALLEY, RICE CRUNCH-EMS CEREAL"
1177500,branded_food,"MAPLE BROWN SUGAR MULTIGRAIN SQUAREFULS CEREAL, MAPLE BROWN SUGAR"
1177501,branded_food,"ORGANIC ORIGINAL HONEST O'S CEREAL, ORIGINAL"
1177504,branded_food,"CREAM OF THE WEST, ROASTED 7-GRAIN HOT CEREAL"
1177506,branded_food,"SIMPLY PURE OATS, CHIA, QUINOA & AMARANTH SUPER OATS UNSWEETENED HOT CEREAL BLEND, SIMPLY PURE"
1177507,branded_food,"NUTS & SEEDS ALMONDS, WALNUTS, PUMPKIN SEEDS & FLAXSEEDS SUPER OATS UNSWEETENED HOT CEREAL BLEND, NUTS & SEEDS"
1177508,branded_food,"QUINOA & OAT ORGANIC GLUTEN FREE INSTANT HOT CEREAL, QUINOA & OAT"
1177578,branded_food,"RALSTON FOODS, TASTEEOS, TOASTED WHOLE GRAIN OAT CEREAL"
1177613,branded_food,"HODGSON MILL, BUCKWHEAT CREAMY HOT CEREAL"
1178225,branded_food,"GREAT VALUE, HONEY NUT SPINS, SWEETENED TOASTED OAT CEREAL"
1178226,branded_food,"FAMILY GOURMET, TOASTED OATS CEREAL, HONEY NUT"
1178227,branded_food,"RALEY'S, HONEY NUT TOASTED OATS, A SWEETENED TOASTED OAT CEREAL WITH THE FLAVOR OF HONEY & NUTS"
1178228,branded_food,"ESSENTIAL EVERYDAY, HONEY OATS & FLAKES, WITH ALMONDS, TOASTED MULTI-GRAIN CEREAL, WITH ALMONDS & HONEY OAT CLUSTERS"
1178229,branded_food,"KROGER, CRUNCHY WHEAT FLAKES CEREAL WITH RAISINS"
1178230,branded_food,"GREAT VALUE, RAISIN BRAN CEREAL"
1178231,branded_food,CORN & OAT CEREAL
1178232,branded_food,CINNI - MINI CRUNCH CEREAL
1178237,branded_food,"SHOPRITE, OAT BRAN HOT CEREAL"
1178500,branded_food,"LINO, CHOCOLINO, INSTANT CEREAL FLAKES WITH SWEET CHOCOLATE"
1178937,branded_food,CORN FLAKES CEREAL
1178938,branded_food,"SPRINGFIELD, CRISPY TOASTED RICE CEREAL"
1178939,branded_food,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
1178943,branded_food,"MAPLE BROWN SUGAR INSTANT HOT CEREAL, MAPLE BROWN SUGAR"
1179004,branded_food,"TOASTED OAT CEREAL, HONEY NUT"
1179005,branded_food,"DIERBERGS, CRISPY HONEY OATS & FLAKES CEREAL"
1179006,branded_food,"GREAT VALUE, CRUNCHY HONEY OATS WITH ALMONDS CEREAL"
1179007,branded_food,"GREAT VALUE, RAISIN BRAN CEREAL, EXTRA RAISIN"
1179009,branded_food,"GREAT VALUE, APPLE BLASTS, SWEETENED MULTI-GRAIN CEREAL"
1179011,branded_food,"ESSENTIAL EVERYDAY, CRUNCHY RICE SQUARES, OVEN TOASTED RICE CEREAL"
1179013,branded_food,RAISIN BRAN CEREAL
1179014,branded_food,"GREAT VALUE, BRAN FLAKES CEREAL"
1179015,branded_food,"GREAT VALUE, STRAWBERRY AWAKE CEREAL"
1179016,branded_food,"ESSENTIAL EVERYDAY, LOW FAT GRANOLA, WHOLE GRAIN CEREAL WITH RAISINS & ALMONDS"
1179017,branded_food,"ESSENTIAL EVERYDAY, CRUNCHY OAT SQUARES CEREAL, CINNAMON"
1179018,branded_food,"ESSENTIAL EVERYDAY, LOW FAT GRANOLA WHOLE GRAIN CEREAL WITH ALMONDS"
1179019,branded_food,"HONEY NUT SWEETENED TOASTED OAT CEREAL WITH REAL HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT TOASTED OATS"
1179021,branded_food,A SWEETENED CORN CEREAL MADE WITH REAL COCOA
1179022,branded_food,"TOASTED MULTI-GRAIN CEREAL WITH HONEY OAT CLUSTERS & SLICED STRAWBERRIES, HONEY & OATS WITH STRAWBERRIES"
1179023,branded_food,SWEETENED CRUNCHY RICE & WHEAT FLAKE CEREAL WITH FRUIT & YOGURT CLUSTERS
1179048,branded_food,"OATS & HONEY BLEND CORN AND WHOLE WHEAT FLAKE CEREAL, OATS & HONEY BLEND"
1179070,branded_food,"ARROWHEAD MILLS, NATURAL PUFFED CORN CEREAL"
1179097,branded_food,CRISP CEREAL
1179105,branded_food,TOASTED MULTI-GRAIN CEREAL WITH HONEY OAT CLUSTERS
1179106,branded_food,TOASTED FLAKES OF CORN CEREAL
1179114,branded_food,CEREAL
1179115,branded_food,AWAKE CEREAL
1179116,branded_food,SWEETENED CORN & OAT CEREAL
1179314,branded_food,BROWN RICE FARINA HOT CEREAL
1179322,branded_food,"TOASTED OATS ANTIOXIDANTS WHOLE GRAIN CEREAL, TOASTED OATS"
1179403,branded_food,"HARRIS TEETER, SMART WAY HONEY TOASTED O'S WHOLE GRAIN CEREAL"
1179792,branded_food,"PINEAPPLE & CEREAL PROBIOTIC LOWFAT YOGURT, PINEAPPLE & CEREAL"
1179824,branded_food,"GREAT VALUE, SUGAR FROSTED FLAKES CEREAL"
1179825,branded_food,"GREAT VALUE, TOASTED WHEAT CEREAL"
1179826,branded_food,"GREAT VALUE, TOASTED CORN CEREAL"
1179827,branded_food,"GREAT VALUE, FRUIT SPINS, SWEETENED MULTIGRAIN CEREAL, SWEETENED MULTIGRAIN"
1179828,branded_food,"GREAT VALUE, FRUITY CEREAL, PUFFS"
1179829,branded_food,"GREAT VALUE, CEREAL, TOASTED WHOLE-GRAIN OATS"
1179831,branded_food,"GREAT VALUE, TOASTED RICE CEREAL"
1179832,branded_food,AWAKE CEREAL
1179833,branded_food,"GREAT VALUE, CRISP RICE CEREAL"
1179834,branded_food,"GREAT VALUE, CRUNCHY RAISIN BRAN CEREAL"
1180077,branded_food,"GLUTENFREEDA, GRANOLA CEREAL / SNACK, CRANBERRY CASHEW HONEY"
1180080,branded_food,"EUROPEAN STYLE MUESLI GLUTEN FREE HOT OR COLD CEREAL, EUROPEAN STYLE MUESLI"
1180081,branded_food,"HEALTH VALLEY ORGANIC, BAKED MULTIGRAIN CEREAL"
1180084,branded_food,"BENEFIT NUTRITION, PROTEIN PLUS, SOY PROTEIN & MULTIGRAIN CEREAL"
1180088,branded_food,"CRANBERRY CEREAL, CRANBERRY"
1180566,branded_food,"NATURE'S PLACE, ORGANIC RAISIN BRAN CEREAL"
1180616,branded_food,SWEETENED WHOLE WHEAT AND RICE CEREAL WITH CINNAMON
1180968,branded_food,"FROSTED FLAKES SWEETENED FLAKES OF CORN CEREAL, FROSTED FLAKES"
1181496,branded_food,CREAMY BUCKWHEAT HOT CEREAL
1181499,branded_food,5 GRAIN ROLLED HOT CEREAL
1181500,branded_food,OLD COUNTRY STYLE MUESLI HOT OR COLD CEREAL
1181501,branded_food,7 GRAIN HOT CEREAL
1181502,branded_food,GLUTEN FREE MIGHTY TASTY HOT CEREAL
1181503,branded_food,WHOLE GRAIN HOT CEREAL
1181504,branded_food,CREAMY WHEAT HOT CEREAL
1181534,branded_food,HIGH FIBER HOT CEREAL OAT BRAN
1181538,branded_food,"BOB'S RED MILL, BROWN RICE FARINA CREAMY RICE HOT CEREAL"
1181591,branded_food,SWEETENED CORN PUFF CEREAL WITH REAL COCOA
1182218,branded_food,"INCAPARINA, CORN & SOY HOT CEREAL MIX"
1182722,branded_food,TOASTED WHOLE GRAIN OAT WITH MARSHMALLOWS CEREAL
1182756,branded_food,SWEETENED CORN CEREAL
1182757,branded_food,"CRISPY-O'S, FROSTED CEREAL"
1182758,branded_food,"ESSENTIAL EVERYDAY, BITE SIZE FROSTED LIGHTLY SWEETENED WHOLE GRAIN SHREDDED WHEAT CEREAL"
1182762,branded_food,CORN FLAKES CEREAL
1182763,branded_food,TOASTED MULTI-GRAIN FLAKES WITH ALMONDS & HONEY OAT CLUSTERS CEREAL
1182765,branded_food,"HONEY NUT O'S ORGANIC CEREAL, HONEY NUT O'S"
1182766,branded_food,"OPEN NATURE, CRANBERRY ALMOND CRAZE CEREAL"
1182769,branded_food,"PECANS & MAPLE SYRUP FLAKES & CLUSTERS CEREAL, PECANS & MAPLE SYRUP"
1182770,branded_food,"BLUEBERRY WHEATFULS LIGHTLY SWEETENED WHOLE WHEAT CEREAL, BLUEBERRY WHEATFULS"
1182771,branded_food,"HEALTH VALLEY ORGANIC, OAT BRAN FLAKES BAKED MULTIGRAIN CEREAL"
1182772,branded_food,CRISPY TOASTED RICE CEREAL
1182773,branded_food,FRUIT FLAVORED MULTI-GRAIN SWEETENED CEREAL
1182775,branded_food,"MALLOW OATS SWEETENED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOW PIECES, MALLOW OATS"
1182776,branded_food,ENRICHED BRAN FLAKES CEREAL
1182777,branded_food,"HONEY CRUNCH 'N OATS ORGANIC CEREAL A BLEND OF CORN FLAKES, WHEAT FLAKES, AND GRANOLA WITH OATS AND HONEY, HONEY CRUNCH 'N OATS"
1182778,branded_food,"ALMOND VANILLA FLAKES & CLUSTERS CEREAL, ALMOND VANILLA"
1182779,branded_food,"SUPERFOOD CEREAL, ACAI BLUEBERRY"
1182781,branded_food,ORGANIC WHEAT SQUARES CEREAL
1182806,branded_food,"COCOA DYNO-BITES CEREAL, COCOA DYNO-BITES"
1182807,branded_food,"POST, MINI CHURROS CEREAL, SWEETENED WHEAT CEREAL, CINNAMON"
1182819,branded_food,"SWEETENED MULTIGRAIN CEREAL, SWEETENED MULTIGRAIN CEREAL"
1182820,branded_food,"HONEY GRAHAM, COCOA CORN PUFF AND MARSHMALLOW CEREAL, HONEY GRAHAM, COCOA CORN PUFF AND MARSHMALLOW CEREAL"
1182828,branded_food,"CHOCOLATE TOASTED RICE & BEAN CEREAL, CHOCOLATE"
1182829,branded_food,"FAMILIA, SWISS BALANCE, SWISS MUESLI CEREAL, BLUEBERRIES & QUINOA"
1182831,branded_food,"TOASTED WHEATFULS WHOLE GRAIN WHEAT CEREAL, TOASTED WHEATFULS"
1182832,branded_food,"PEACE CEREAL, LOW FAT CLUSTERS & FLAKES, MANGO PEACH PASSION"
1182833,branded_food,"PEACE CEREAL, CLUSTERS & FLAKES, CEREAL, WALNUT SPICE"
1182834,branded_food,"HIGH FIBER MEDLEY CEREAL, ORIGINAL"
1182835,branded_food,"PEACE CEREAL, CLUSTERS & FLAKES, RASPBERRY GINGER"
1182837,branded_food,"PEACE CEREAL, GRANOLA, FRENCH VANILLA"
1182839,branded_food,"SCHNUCKS, FRUIT RINGS, SWEETENED MULTI-GRAIN CEREAL, ORANGE, LEMON, CHERRY, LIME & BERRY"
1182840,branded_food,CEREAL
1182841,branded_food,"HOSPITALITY, PUFFED WHEAT CEREAL"
1182842,branded_food,"HOSPITALITY, PUFFED RICE CEREAL"
1182843,branded_food,CRISP CRUNCH SWEETENED MULTI-GRAIN CEREAL
1182896,branded_food,ANCIENT GRAIN HOT CEREAL
1182897,branded_food,"EARNEST EATS, ASIA BLEND SUPERFOOD HOT CEREAL"
1182918,branded_food,"OLD WESSEX LTD., INSTANT OATMEAL, 100% WHOLE GRAIN, HIGH FIBER CEREAL"
1182919,branded_food,"OVEN TOASTED FLAKES OF CORN CEREAL, OVEN TOASTED FLAKES OF CORN CEREAL"
1182921,branded_food,8 GRAIN HOT CEREAL
1182922,branded_food,"OLD WESSEX LTD., CREAMY OAT BRAN, HIGH FIBER BREAKFAST CEREAL"
1182924,branded_food,"OLD WESSEX LTD., ALL NATURAL 5 GRAIN CEREAL"
1182925,branded_food,ORGANIC WHOLE GRAIN 6 GRAIN HOT CEREAL WITH FLAXSEED
1182926,branded_food,OATS CEREAL
1182927,branded_food,FROSTED FLAKES SWEETENED CEREAL
1182929,branded_food,ORGANIC FROSTED CORN FLAKES CEREAL
1182930,branded_food,SWEETENED CORN & OAT CEREAL
1182933,branded_food,"HOSPITALITY, MAGIC STARS & MARSHMALLOWS SWEETENED CEREAL"
1182934,branded_food,ORGANIC TOASTED OATS CEREAL
1182940,branded_food,"OLD WESSEX LTD., IRISH-STYLE OATMEAL HIGH FIBER CEREAL"
1182942,branded_food,"OLD WESSEX LTD., IRISH-STYLE OATMEAL, 100% WHOLE GRAIN, HIGH FIBER CEREAL"
1182943,branded_food,"OLD WESSEX LTD., SCOTTISH-STYLE PORRIDGE OATS CEREAL"
1182944,branded_food,ORGANIC CREAMY OAT BRAN HIGH FIBER BREAKFAST CEREAL
1182945,branded_food,"BOB'S RED MILL, WHOLE GRAIN WHEAT FARINA HOT CEREAL"
1182958,branded_food,"SWEETENED RICE CEREAL WITH COCOA & MARSHMALLOWS, SWEETENED RICE CEREAL WITH COCOA & MARSHMALLOWS"
